WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,STAT_PEER_GROUP,STAT_PEER_COUNT,STAT_PEER_Q1,STAT_PEER_MEDIAN,STAT_PEER_Q3,STAT_PEER_IQR,STAT_LOO_PEER_MEAN_SANCTION,STAT_SANCTION_TO_PEER_MEDIAN,STAT_FINANCIAL_SCORE,STAT_PAYMENT_BEHAVIOR_SCORE,STAT_PAYMENT_SUBSIGNAL_COUNT,STAT_PAYMENT_CORROBORATION_BONUS,STAT_TIMELINE_SCORE,STAT_CATEGORY_COUNT,STAT_DIVERSITY_BONUS,STAT_SCORE,STAT_SEVERITY,STAT_TRIGGER_COUNT,STAT_STRONG_RULE_COUNT,STAT_VERIFICATION_FLAG_COUNT,STAT_CANDIDATE,STAT_FLAGS,STAT_REASONS,STAT_VERIFICATION_NOTES,STAT_SANCTION_ABOVE_PEER_IQR,STAT_SANCTION_EXTREME_PEER_IQR,STAT_SANCTION_ABOVE_5X_PEER_MEDIAN,STAT_PAYMENT_COUNT_OUTLIER,STAT_PAYMENT_COUNT_EXTREME,STAT_VENDOR_COUNT_OUTLIER,STAT_VENDOR_COUNT_EXTREME,STAT_PAYMENT_FREQUENCY_OUTLIER,STAT_PAYMENT_FREQUENCY_EXTREME,STAT_COMPLETION_DURATION_OUTLIER,STAT_COMPLETION_DURATION_EXTREME,STAT_LOW_DATA_COMPLETENESS
149325,20,Madhya Pradesh,232,MANDLA(ST),3019055,Faggan Singh Kulaste,Normal/Others,WS/MP640/2024-2025/149325-Construction of boundary walls of existing public and community buildings,"Construction of Boundary wall & Maharana pratap samudayik bhawan deori road, chhapara",Work Completed,1000000.0,1000000.0,999960.0,999960.0,12.0,2.0,2025-01-02,2025-03-21,,Madhya Pradesh | Normal/Others | WS/MP640/2024-2025/149325-Construction of boundary walls of existing public and community buildings,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
150121,20,Madhya Pradesh,240,SIDHI,3042392,DR. RAJESH MISHRA,Normal/Others,"WS/MP18109/2024-2025/150121-Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM PANCHAYAT KUSHIYARI ME NH39 SE EGS SHALA LAKHIYA TOLA KHUSHIYARI TAK WBM SADAK NIRMAN,Vendor Identification,1000000.0,1000000.0,999900.0,,12.0,1.0,2025-06-01,2025-10-23,,"Madhya Pradesh | Normal/Others | WS/MP18109/2024-2025/150121-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
179958,20,Madhya Pradesh,240,SIDHI,3042392,DR. RAJESH MISHRA,Normal/Others,WS/MP18109/2025-2026/179958-Construction of footpaths and pedestrian ways,GRAM PANCHAYAT DEMHA ME PUSTAKALAY BHAVAN KE PAS GHAT ME SIRHI EVAM KANKRIT DEVAR NIRMAN KARYA,Physical Inspection,500000.0,500000.0,500000.0,,13.0,1.0,2026-01-20,2026-05-19,,Madhya Pradesh | Normal/Others | WS/MP18109/2025-2026/179958-Construction of footpaths and pedestrian ways,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
211984,25,Odisha,300,JAGATSINGHPUR(SC),3042427,BIBHU PRASAD TARAI,Normal/Others,WS/MP18142/2025-2026/211984-Construction of buildings for community cultural activities,"Construction of Open Pandal for cultural functions at Ersama Market, Ersama",Work partially Completed,500000.0,500000.0,500000.0,,7.0,7.0,2026-05-29,2026-05-29,,Odisha | Normal/Others | WS/MP18142/2025-2026/211984-Construction of buildings for community cultural activities,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
157689,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2025-2026/157689-Construction of community centers and community halls,"community center at Tando upar sahi, GP-Dumuria",Work partially Completed,400000.0,400000.0,400000.0,,12.0,6.0,2026-02-26,2026-06-20,,Odisha | Normal/Others | WS/MP18146/2025-2026/157689-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
173694,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173694-Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of cc road from Rimilighat munda sahi to Budhia munda house, Talachampei GP",Physical Inspection,250000.0,250000.0,250000.0,250000.0,7.0,7.0,2025-12-19,2025-12-19,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173694-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173778,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173778-Construction of roads, link roads, pathways or any other road with or without drainage system","construction of cc road at sundara, gopal sahi, gp-kadakala",Physical Inspection,250000.0,250000.0,250000.0,250000.0,7.0,7.0,2025-12-04,2025-12-04,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173778-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173897,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173897-Construction of roads, link roads, pathways or any other road with or without drainage system","construction of cc road from pradhan mantri road to Kathuhali sahi, badnai village",Work partially Completed,250000.0,250000.0,250000.0,,8.0,8.0,2026-01-08,2026-01-08,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173897-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173898,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173898-Construction of roads, link roads, pathways or any other road with or without drainage system","construction of cc road from kirtan mandap to pond bishnupur, karanjia gp",Work partially Completed,300000.0,300000.0,300000.0,,7.0,7.0,2026-08-01,2026-08-01,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173898-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173900,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2025-2026/173900-Construction of community centers and community halls,"construction of community hall at B karanjia, Berhempur, karanjia gp",Work partially Completed,300000.0,300000.0,300000.0,,7.0,7.0,2026-03-23,2026-03-23,,Odisha | Normal/Others | WS/MP18146/2025-2026/173900-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173915,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2025-2026/173915-Construction of community centers and community halls,"construction of cc road from up school to rajabandh, kamand, gp-bhuinpur",Work partially Completed,250000.0,250000.0,250000.0,,7.0,7.0,2026-01-09,2026-01-09,,Odisha | Normal/Others | WS/MP18146/2025-2026/173915-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173917,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173917-Construction of roads, link roads, pathways or any other road with or without drainage system","construction of cc road from football field to Main road, Patla, Rajia GP",Work partially Completed,300000.0,300000.0,300000.0,,7.0,7.0,2026-01-09,2026-01-09,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173917-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173918,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2025-2026/173918-Construction of roads, link roads, pathways or any other road with or without drainage system","construction of cc road from tala sahi to Nala, jadipada, gp-Jamudalak",Work partially Completed,250000.0,250000.0,250000.0,,7.0,7.0,2026-01-09,2026-01-09,,"Odisha | Normal/Others | WS/MP18146/2025-2026/173918-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173919,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2025-2026/173919-Construction of community centers and community halls,"construction of community hall near primary school, indraprastha, gp-sunaposi",Work partially Completed,300000.0,300000.0,300000.0,,8.0,8.0,2026-06-18,2026-06-18,,Odisha | Normal/Others | WS/MP18146/2025-2026/173919-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
173925,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Repair and Renovation,WS/MP18146/2025-2026/173925-Construction of public staircase/ stair ghat for public convenience,"construction of bathing ghat at Baitarani river near shiv temple, godhuli, gp-godhuli",Work partially Completed,250000.0,250000.0,250000.0,,7.0,7.0,2026-03-23,2026-03-23,,Odisha | Repair and Renovation | WS/MP18146/2025-2026/173925-Construction of public staircase/ stair ghat for public convenience,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
174002,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2025-2026/174002-Construction of community centers and community halls,Construction of community center near Suakati Saraswati Sishu Mandir,Physical Inspection,500000.0,500000.0,500000.0,500000.0,7.0,7.0,2026-01-13,2026-01-13,,Odisha | Normal/Others | WS/MP18146/2025-2026/174002-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
228867,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,WS/MP18146/2026-2027/228867-Construction of community centers and community halls,"Construction of Community Centre near Laxmi Temple, Kashipur, keonjhar, ward no 9, executing agency ITDA Keonjhar",Physical Inspection,400000.0,400000.0,400000.0,,2.0,2.0,2026-09-01,2026-09-02,,Odisha | Normal/Others | WS/MP18146/2026-2027/228867-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
250794,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,Normal/Others,"WS/MP18146/2026-2027/250794-Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of CC Road from Chengijoda chhaka to Patala, Rajia GP, Champua Block",Work partially Completed,300000.0,300000.0,300000.0,,7.0,7.0,2026-08-01,2026-08-01,,"Odisha | Normal/Others | WS/MP18146/2026-2027/250794-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170188,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170188-Construction of community centers and community halls,"Construction of Community Centre near Baba Chaurian Mandir, Borigaon",Physical Inspection,500000.0,500000.0,500000.0,500000.0,7.0,7.0,2026-03-19,2026-03-19,,Odisha | Normal/Others | WS/MP18148/2025-2026/170188-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170211,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170211-Construction of community centers and community halls,Construction of Community Centre near Thakurani Mandir at Koilari,Physical Inspection,500000.0,500000.0,500000.0,500000.0,9.0,9.0,2026-06-18,2026-06-18,,Odisha | Normal/Others | WS/MP18148/2025-2026/170211-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170223,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170223-Construction of community centers and community halls,Construction of Community Centre at Kosagumuda,Vendor Identification,300000.0,300000.0,300000.0,,10.0,10.0,2026-09-07,2026-09-07,,Odisha | Normal/Others | WS/MP18148/2025-2026/170223-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170238,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170238-Construction of community centers and community halls,Construction of Community Centre at Nuaguda,Vendor Identification,250000.0,250000.0,250000.0,,7.0,7.0,2026-08-07,2026-08-07,,Odisha | Normal/Others | WS/MP18148/2025-2026/170238-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170255,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170255-Construction of community centers and community halls,Construction of Community Centre near Pendrani Mandir at village Chandrapur in Papadahandi Block,Vendor Identification,500000.0,500000.0,494186.0,,8.0,8.0,2026-06-18,2026-06-18,,Odisha | Normal/Others | WS/MP18148/2025-2026/170255-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170270,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170270-Construction of buildings for community cultural activities,Construction of Kalyan Mandap near Mausi Maa Mandir at Kundei,Vendor Identification,500000.0,500000.0,500000.0,,8.0,8.0,2026-08-05,2026-08-05,,Odisha | Normal/Others | WS/MP18148/2025-2026/170270-Construction of buildings for community cultural activities,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170297,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170297-Construction of rooms and halls in school and colleges,"Construction of additional class room at Panchayat High School, Adhikariguda",Physical Inspection,500000.0,500000.0,500000.0,500000.0,8.0,8.0,2026-02-18,2026-02-18,,Odisha | Normal/Others | WS/MP18148/2025-2026/170297-Construction of rooms and halls in school and colleges,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170311,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170311-Construction of community centers and community halls,"Completion of partly constructed Community Centre near Maa Thakurani Mandir, village-Semala",Physical Inspection,300000.0,300000.0,300000.0,300000.0,7.0,7.0,2026-06-18,2026-06-18,,Odisha | Normal/Others | WS/MP18148/2025-2026/170311-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
170314,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/170314-Construction of community centers and community halls,Construction of Community Centrer near Radhakrishna Mandir at Keripadar in Tohara,Physical Inspection,499652.0,499652.0,499652.0,499652.0,7.0,7.0,2026-06-18,2026-06-18,,Odisha | Normal/Others | WS/MP18148/2025-2026/170314-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
198391,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/198391-Construction of community centers and community halls,Construction of community centre near Baudimata Mandir at Jharguda,Vendor Identification,250000.0,250000.0,245624.0,,9.0,9.0,2026-09-07,2026-09-07,,Odisha | Normal/Others | WS/MP18148/2025-2026/198391-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
198393,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/198393-Construction of boundary walls of existing public and community buildings,Construction of boundary wall near community centre near Maa Sonadei Mandir Timanpur,Vendor Identification,300000.0,300000.0,299580.0,,8.0,8.0,2026-08-24,2026-08-24,,Odisha | Normal/Others | WS/MP18148/2025-2026/198393-Construction of boundary walls of existing public and community buildings,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
226642,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/226642-Construction of community centers and community halls,"Construction of waiting room, water supply and boundary wall at Dahana Cremation Centre",Vendor Identification,500000.0,500000.0,500000.0,,8.0,8.0,2026-08-20,2026-08-20,,Odisha | Normal/Others | WS/MP18148/2025-2026/226642-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
237307,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,Normal/Others,WS/MP18148/2025-2026/237307-Construction of community centers and community halls,Construction of community centre near BMS office at Nilakanthaguda,Vendor Identification,1000000.0,1000000.0,718577.0,,8.0,8.0,2026-09-09,2026-09-09,,Odisha | Normal/Others | WS/MP18148/2025-2026/237307-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
145192,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2024-2025/145192-Construction of community centers and community halls,"Completion of Building of Oram Shanskrutika Samaj, Sundargarh (Executing Agency ITDA Sundargarh)
",Physical Inspection,990000.0,990000.0,990000.0,990000.0,1.0,1.0,2025-08-21,2025-08-21,2026-05-13,Odisha | Normal/Others | WS/MP370/2024-2025/145192-Construction of community centers and community halls,1,,,,,,,0,0,0,0,10,1,0,10,LOW,1,0,0,1,STAT_COMPLETION_DURATION_OUTLIER,Completion duration is above the robust 1.5×IQR upper boundary.,,0,0,0,0,0,0,0,0,0,1,0,0
145193,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2024-2025/145193-Construction of community centers and community halls,"Conference Hall of Oram Shanskrutika Samaj, Sundargarh (Executing Agency ITDA Sundargarh)
",Work Completed,900000.0,900000.0,900000.0,900000.0,1.0,1.0,2025-07-22,2025-07-22,2026-05-13,Odisha | Normal/Others | WS/MP370/2024-2025/145193-Construction of community centers and community halls,1,,,,,,,0,0,0,0,10,1,0,10,LOW,1,0,0,1,STAT_COMPLETION_DURATION_OUTLIER,Completion duration is above the robust 1.5×IQR upper boundary.,,0,0,0,0,0,0,0,0,0,1,0,0
145194,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2024-2025/145194-Construction of community centers and community halls,"Open Pendal of Oram Shanskrutika Samaj, Sundargarh (Executing Agency ITDA Sundargarh)
",Work Completed,700000.0,700000.0,700000.0,700000.0,1.0,1.0,2025-03-19,2025-03-19,2026-05-13,Odisha | Normal/Others | WS/MP370/2024-2025/145194-Construction of community centers and community halls,1,,,,,,,0,0,0,0,10,1,0,10,LOW,1,0,0,1,STAT_COMPLETION_DURATION_OUTLIER,Completion duration is above the robust 1.5×IQR upper boundary.,,0,0,0,0,0,0,0,0,0,1,0,0
145536,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2024-2025/145536-Construction of community centers and community halls,"Const. of CC Building at Kadambahal Playground
",Work Completed,700000.0,700000.0,689562.0,689562.0,10.0,7.0,2025-08-06,2026-03-23,,Odisha | Normal/Others | WS/MP370/2024-2025/145536-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
145561,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2024-2025/145561-Construction of community centers and community halls,"Completion of Padha Community Centre at Lanjiberna
",Work Completed,400000.0,400000.0,400000.0,400000.0,10.0,9.0,2025-09-09,2026-02-19,,Odisha | Normal/Others | WS/MP370/2024-2025/145561-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
174610,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,Normal/Others,WS/MP370/2025-2026/174610-Construction of community centers and community halls,"Completion of Padha House at Dubku School pada, GP Kutunia
",Vendor Identification,500000.0,500000.0,198175.0,,7.0,7.0,2026-09-07,2026-09-07,,Odisha | Normal/Others | WS/MP370/2025-2026/174610-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
227411,1,Punjab,323,AMRITSAR,3017446,Shri Gurjeet Singh Aujla,Normal/Others,WS/MP381/2025-2026/227411-Construction of rooms and halls in school and colleges,For Construction of Classroom and Interlock Tiles,Physical Inspection,600000.0,600000.0,600000.0,600000.0,8.0,7.0,2026-01-02,2026-02-19,,Punjab | Normal/Others | WS/MP381/2025-2026/227411-Construction of rooms and halls in school and colleges,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
136803,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/136803-Construction of community centers and community halls,Construction of community center at village Takhatgarh ,Vendor Identification,700000.0,700000.0,699953.0,,12.0,3.0,2025-05-09,2025-08-14,,Punjab | Normal/Others | WS/MP18311/2024-2025/136803-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
141027,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/141027-Construction of community centers and community halls,Construction of community centers at village Madhopur,Work partially Completed,700000.0,700000.0,422800.0,,8.0,3.0,2026-04-30,2026-05-04,,Punjab | Normal/Others | WS/MP18311/2024-2025/141027-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
143656,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/143656-Construction of community centers and community halls,Construction of community center at village Nurpur Kalan,Work partially Completed,700000.0,700000.0,700000.0,,13.0,4.0,2026-09-08,2026-09-08,,Punjab | Normal/Others | WS/MP18311/2024-2025/143656-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
